epoch,train_loss,valid_loss,accuracy,time
0,1.438151240348816,1.174703598022461,0.5516223907470703,00:17
0,1.0953432321548462,0.932887852191925,0.6273353099822998,00:21
0,0.9589599370956421,0.84307461977005,0.668633222579956,00:21
